URL;LAT;LON
https://www.tripadvisor.it/Hotel_Review-g652003-d3585785-Reviews-Palazzo_Indelli-Monopoli_Province_of_Bari_Puglia.html;40.95327580000001;17.3029959
https://www.tripadvisor.it/Hotel_Review-g652003-d3235663-Reviews-Masseria_Garrappa_B_B-Monopoli_Province_of_Bari_Puglia.html;40.8959642;17.3545211
https://www.tripadvisor.it/Hotel_Review-g635875-d2282227-Reviews-Casale_dei_Fornici-Polignano_a_Mare_Province_of_Bari_Puglia.html;40.96256750000001;17.2003203
https://www.tripadvisor.it/Hotel_Review-g635875-d10607497-Reviews-B_B_Prestige-Polignano_a_Mare_Province_of_Bari_Puglia.html;40.9961412;17.218455
https://www.tripadvisor.it/Hotel_Review-g651999-d1310411-Reviews-Masseria_Serritella-Castellana_Grotte_Province_of_Bari_Puglia.html;40.87769710000001;17.1713217
https://www.tripadvisor.it/Hotel_Review-g1077046-d1737525-Reviews-La_Camera_Ducale-Gravina_in_Puglia_Province_of_Bari_Puglia.html;40.800857;16.447348
https://www.tripadvisor.it/Hotel_Review-g652003-d4324882-Reviews-B_B_Donna_Nina-Monopoli_Province_of_Bari_Puglia.html;40.9520179;17.3048202
https://www.tripadvisor.it/Hotel_Review-g580227-d1202297-Reviews-Villaggio_Camping_Bosco_Selva-Alberobello_Province_of_Bari_Puglia.html;40.7720018;17.2344948
https://www.tripadvisor.it/Hotel_Review-g580227-d572494-Reviews-Grand_Hotel_La_Chiusa_di_Chietri-Alberobello_Province_of_Bari_Puglia.html;40.7931466;17.2429824
https://www.tripadvisor.it/Hotel_Review-g635875-d1539269-Reviews-Vingt_Sept_Bed_and_Breakfast-Polignano_a_Mare_Province_of_Bari_Puglia.html;40.99496;17.220683
https://www.tripadvisor.it/Hotel_Review-g1028921-d6509511-Reviews-Bed_and_Breakfast_La_Cattedrale-Ruvo_Di_Puglia_Province_of_Bari_Puglia.html;41.116785;16.4864159
https://www.tripadvisor.it/Hotel_Review-g187874-d2429188-Reviews-Parco_Dei_Principi_Hotel_Congress_Spa-Bari_Province_of_Bari_Puglia.html;41.1331525;16.7775845
https://www.tripadvisor.it/Hotel_Review-g187874-d574079-Reviews-IH_Hotels_Bari_Oriente-Bari_Province_of_Bari_Puglia.html;41.1227919;16.872975
https://www.tripadvisor.it/Hotel_Review-g187874-d3370749-Reviews-Grande_Albergo_delle_Nazioni-Bari_Province_of_Bari_Puglia.html;41.1220024;16.8798381
https://www.tripadvisor.it/Hotel_Review-g187874-d202938-Reviews-The_Nicolaus_Hotel-Bari_Province_of_Bari_Puglia.html;41.0990714;16.8547593
https://www.tripadvisor.it/Hotel_Review-g187874-d2410582-Reviews-B_B_Melo-Bari_Province_of_Bari_Puglia.html;41.1203953;16.8715604
